DATE,Hour of Day,Day of Week,Outdoor Drybulb,Outdoor Dewpoint,Relative Humidity,Electric Demand (kW),Optimal (kW)
11/30/2016 10:00,10,3,42.08,41,0.96,130.588,134.71
11/30/2016 11:00,11,3,48.92,46.04,0.9,133.456,141.44
11/30/2016 12:00,12,3,48.92,46.04,0.9,133.164,140.45
11/30/2016 13:00,13,3,51.08,48.02,0.89,131.948,140.24
11/30/2016 14:00,14,3,51.08,48.02,0.89,134.44,140.46
11/30/2016 15:00,15,3,51.08,48.02,0.89,136.6,142.17
11/30/2016 16:00,16,3,50,46.94,0.89,136.796,142.01
11/30/2016 17:00,17,3,50,46.94,0.89,134.828,138.27
11/30/2016 18:00,18,3,50,46.94,0.89,125.952,127.02
11/30/2016 19:00,19,3,50,46.94,0.89,120.14,109.68
11/30/2016 20:00,20,3,48.92,44.96,0.86,123.564,93.52
11/30/2016 21:00,21,3,48.92,44.96,0.86,117.028,84.82
11/30/2016 22:00,22,3,48.02,41,0.77,105.752,81.39
11/30/2016 23:00,23,3,46.94,39.02,0.74,98.128,81.21
12/1/2016 0:00,0,4,44.96,37.04,0.74,86.8,84.06
12/1/2016 1:00,1,4,39.02,24.98,0.57,83.776,76.87
12/1/2016 2:00,2,4,39.02,24.98,0.57,101.304,74.05
12/1/2016 3:00,3,4,37.94,24.98,0.59,114.668,72.4
12/1/2016 4:00,4,4,35.96,24.08,0.62,114.868,72.82
12/1/2016 5:00,5,4,35.96,21.02,0.54,117.58,78.86
12/1/2016 6:00,6,4,33.98,21.02,0.59,121.712,83.5
12/1/2016 7:00,7,4,28.94,21.92,0.75,157.324,92.46
12/1/2016 8:00,8,4,28.94,21.92,0.75,163.136,114.02
12/1/2016 9:00,9,4,33.08,24.08,0.69,174.452,131.16
12/1/2016 10:00,10,4,35.96,24.98,0.64,175.868,138.43
12/1/2016 11:00,11,4,39.92,24.98,0.55,177.476,143.42
12/1/2016 12:00,12,4,42.08,21.92,0.44,178.66,148.08
12/1/2016 13:00,13,4,44.06,17.96,0.35,181.116,146.09
12/1/2016 14:00,14,4,44.06,17.96,0.35,191.696,144.83
12/1/2016 15:00,15,4,44.06,19.04,0.36,162.056,145.34
12/1/2016 16:00,16,4,44.06,17.96,0.35,154.096,143.42
12/1/2016 17:00,17,4,41,17.96,0.39,158.468,137.27
12/1/2016 18:00,18,4,39.02,19.04,0.44,143.176,124.83
12/1/2016 19:00,19,4,35.96,19.04,0.5,132.004,107.63
12/1/2016 20:00,20,4,35.96,19.04,0.5,152.184,92.95
12/1/2016 21:00,21,4,35.06,19.04,0.52,157.136,85.34
12/1/2016 22:00,22,4,33.08,19.04,0.56,155.412,82.57
12/1/2016 23:00,23,4,30.92,19.04,0.61,149.744,82.37
12/2/2016 0:00,0,5,30.02,19.04,0.63,129.86,85
12/2/2016 1:00,1,5,28.94,19.04,0.66,111.936,78.17
12/2/2016 2:00,2,5,28.94,19.04,0.66,109.12,74.09
12/2/2016 3:00,3,5,28.04,19.04,0.69,101.844,71.94
12/2/2016 4:00,4,5,28.04,17.06,0.63,87.66,74.37
12/2/2016 5:00,5,5,26.96,15.08,0.6,74.288,78.24
12/2/2016 6:00,6,5,26.96,14,0.58,78.336,84.69
12/2/2016 7:00,7,5,26.06,14,0.6,105.568,94.22
12/2/2016 8:00,8,5,26.06,14,0.6,122.304,109.48
12/2/2016 9:00,9,5,28.04,14,0.55,138.66,127.38
12/2/2016 10:00,10,5,32,15.98,0.51,141.236,139.29
12/2/2016 11:00,11,5,33.98,17.96,0.51,143.64,142.17
12/2/2016 12:00,12,5,35.96,19.94,0.52,152.988,142.85
12/2/2016 13:00,13,5,42.98,24.98,0.49,154.04,144.87
12/2/2016 14:00,14,5,42.98,24.98,0.49,155.716,142.94
12/2/2016 15:00,15,5,42.08,26.06,0.53,148.912,142.72
12/2/2016 16:00,16,5,42.98,28.94,0.57,146.484,142.28
12/2/2016 17:00,17,5,42.08,28.94,0.59,146.016,136.48
12/2/2016 18:00,18,5,41,28.94,0.62,138.64,124.11
12/2/2016 19:00,19,5,41,30.92,0.67,132.068,107.17
12/2/2016 20:00,20,5,41,30.92,0.67,133.712,92.33
12/2/2016 21:00,21,5,39.92,32,0.73,153.42,83.99
12/2/2016 22:00,22,5,39.02,33.98,0.82,135.248,79.85
12/2/2016 23:00,23,5,41,35.06,0.79,121.388,80.15
12/3/2016 0:00,0,6,39.92,37.04,0.89,110.964,78.32
12/3/2016 1:00,1,6,39.92,39.02,0.97,102.6,70.06
12/3/2016 2:00,2,6,39.02,37.94,0.96,96.628,65.75
12/3/2016 3:00,3,6,39.02,37.94,0.96,96.164,63.55
12/3/2016 4:00,4,6,39.02,37.94,0.96,95.32,62.52
12/3/2016 5:00,5,6,39.02,37.94,0.96,92.78,62.3
12/3/2016 6:00,6,6,39.92,39.02,0.97,91.756,62.7
12/3/2016 7:00,7,6,39.92,39.02,0.97,94.172,63.67
12/3/2016 8:00,8,6,41,39.92,0.96,93.828,66.22
12/3/2016 9:00,9,6,42.08,39.92,0.92,92.828,70.39
12/3/2016 10:00,10,6,42.98,41,0.93,86.604,73.66
12/3/2016 11:00,11,6,44.06,42.08,0.93,64.796,79.76
12/3/2016 12:00,12,6,44.06,42.98,0.96,63.088,87.21
12/3/2016 13:00,13,6,46.94,44.96,0.93,57.5,78.46
12/3/2016 14:00,14,6,46.94,44.96,0.93,56.3,71.46
12/3/2016 15:00,15,6,46.94,44.96,0.93,56.56,68.44
12/3/2016 16:00,16,6,46.94,44.96,0.93,56.764,66.68
12/3/2016 17:00,17,6,46.04,44.96,0.96,62.068,63.88
12/3/2016 18:00,18,6,46.04,44.06,0.93,59.1,63.82
12/3/2016 19:00,19,6,42.98,41,0.93,61.148,61.51
12/3/2016 20:00,20,6,42.98,41,0.93,88.336,61.99
12/3/2016 21:00,21,6,42.08,39.92,0.92,88.152,62.38
12/3/2016 22:00,22,6,41,39.02,0.93,86.928,62.93
12/3/2016 23:00,23,6,39.92,37.94,0.93,86.944,64.91
12/4/2016 0:00,0,7,39.92,37.04,0.89,85.828,70.6
12/4/2016 1:00,1,7,39.02,35.96,0.89,86.344,67.17
12/4/2016 2:00,2,7,39.02,35.96,0.89,86.936,66.07
12/4/2016 3:00,3,7,37.94,35.06,0.89,87.172,64.88
12/4/2016 4:00,4,7,37.04,33.98,0.89,87.768,64.08
12/4/2016 5:00,5,7,37.04,33.08,0.85,91.884,64.94
12/4/2016 6:00,6,7,35.96,30.92,0.82,96.424,65.09
12/4/2016 7:00,7,7,33.98,24.98,0.69,97.668,67.77
12/4/2016 8:00,8,7,33.98,24.98,0.69,93.968,68.05
12/4/2016 9:00,9,7,33.98,24.08,0.67,91.332,69.25
12/4/2016 10:00,10,7,33.98,24.08,0.67,92.112,70.23
12/4/2016 11:00,11,7,33.98,21.92,0.61,92.468,72.71
12/4/2016 12:00,12,7,35.06,19.94,0.54,93.42,75.51
12/4/2016 13:00,13,7,37.04,15.98,0.42,93.608,75.4
12/4/2016 14:00,14,7,37.04,15.98,0.42,93.116,74.44
12/4/2016 15:00,15,7,37.04,12.92,0.37,92.316,74.42
12/4/2016 16:00,16,7,35.96,12.02,0.37,90.588,73.78
12/4/2016 17:00,17,7,35.96,12.02,0.37,95.252,73.48
12/4/2016 18:00,18,7,33.98,10.94,0.38,86.124,72.87
12/4/2016 19:00,19,7,30.02,8.06,0.39,67.84,72.32
12/4/2016 20:00,20,7,26.96,6.98,0.42,68.604,72.12
12/4/2016 21:00,21,7,24.98,5,0.42,68.432,72.63
12/4/2016 22:00,22,7,24.08,3.92,0.41,69.296,73.8
12/4/2016 23:00,23,7,23,3.02,0.41,69.288,75.44
12/5/2016 0:00,0,1,21.92,3.02,0.43,68.452,81.05
12/5/2016 1:00,1,1,21.92,3.92,0.45,69.224,77.65
12/5/2016 2:00,2,1,21.92,3.92,0.45,68.664,76
12/5/2016 3:00,3,1,21.92,3.92,0.45,69.628,75.56
12/5/2016 4:00,4,1,21.92,5,0.47,72.436,76.49
12/5/2016 5:00,5,1,21.02,6.08,0.52,73.024,78.77
12/5/2016 6:00,6,1,21.02,8.06,0.57,88.376,84.17
12/5/2016 7:00,7,1,21.02,10.04,0.62,106.048,93.82
12/5/2016 8:00,8,1,21.02,10.04,0.62,124.616,109.46
12/5/2016 9:00,9,1,21.92,10.94,0.62,137.88,126.45
12/5/2016 10:00,10,1,23,12.92,0.65,140.176,135.35
12/5/2016 11:00,11,1,24.08,15.08,0.68,144.088,136.72
12/5/2016 12:00,12,1,24.98,15.98,0.68,144.368,137.22
12/5/2016 13:00,13,1,26.06,17.06,0.68,143.796,136.17
12/5/2016 14:00,14,1,26.06,17.06,0.68,145.828,137.28
12/5/2016 15:00,15,1,26.06,17.06,0.68,143.864,138.52
12/5/2016 16:00,16,1,26.06,17.96,0.71,140.02,138.45
12/5/2016 17:00,17,1,26.06,17.96,0.71,145.104,135.54
12/5/2016 18:00,18,1,26.06,17.96,0.71,134.108,127.02
12/5/2016 19:00,19,1,26.96,19.04,0.72,124.672,112.64
12/5/2016 20:00,20,1,26.96,19.04,0.72,118.088,97.64
12/5/2016 21:00,21,1,26.96,19.94,0.74,103.28,87.6
12/5/2016 22:00,22,1,26.96,21.92,0.81,85.844,82.28
12/5/2016 23:00,23,1,26.06,23,0.88,78.2,79.81
12/6/2016 0:00,0,2,26.06,23,0.88,71.612,80.67
12/6/2016 1:00,1,2,26.96,24.98,0.92,68.404,72.93
12/6/2016 2:00,2,2,28.94,26.96,0.92,64.66,68.64
12/6/2016 3:00,3,2,28.94,26.96,0.92,62.624,67.11
12/6/2016 4:00,4,2,32,30.02,0.92,61.856,69.27
12/6/2016 5:00,5,2,32,30.02,0.92,63.708,73.73
12/6/2016 6:00,6,2,33.08,32,0.96,72.748,81.71
12/6/2016 7:00,7,2,35.06,33.98,0.96,116.944,97.14
12/6/2016 8:00,8,2,37.04,35.96,0.96,142.212,115.62
12/6/2016 9:00,9,2,39.02,37.94,0.96,163.736,129.8
12/6/2016 10:00,10,2,42.08,41,0.96,160.86,135.49
12/6/2016 11:00,11,2,44.06,42.08,0.93,155.124,137.83
12/6/2016 12:00,12,2,44.06,42.08,0.93,143.856,137.98
12/6/2016 13:00,13,2,46.94,44.06,0.9,138.228,138.49
12/6/2016 14:00,14,2,46.94,44.06,0.9,155.536,138.66
12/6/2016 15:00,15,2,48.02,46.04,0.93,153.852,140.44
12/6/2016 16:00,16,2,48.02,46.04,0.93,158.004,140.64
12/6/2016 17:00,17,2,48.02,46.04,0.93,158.804,136.86
12/6/2016 18:00,18,2,48.02,46.94,0.96,149.248,126.48
12/6/2016 19:00,19,2,48.92,48.02,0.97,125.664,110.1
12/6/2016 20:00,20,2,48.92,48.02,0.97,108.276,94.08
12/6/2016 21:00,21,2,48.92,48.02,0.97,108.036,84.41
12/6/2016 22:00,22,2,48.92,48.02,0.97,107.308,79.67
12/6/2016 23:00,23,2,44.96,42.98,0.93,103.424,76.44
12/7/2016 0:00,0,3,42.98,42.08,0.97,78.844,77.09
12/7/2016 1:00,1,3,42.08,39.92,0.92,79.7,69.9
12/7/2016 2:00,2,3,41,39.02,0.93,76.068,65.94
12/7/2016 3:00,3,3,41,39.02,0.93,76.168,65.39
12/7/2016 4:00,4,3,39.92,39.02,0.97,76.796,65.96
12/7/2016 5:00,5,3,39.92,39.02,0.97,78.928,71.93
12/7/2016 6:00,6,3,39.92,39.02,0.97,91.956,81.84
12/7/2016 7:00,7,3,39.92,39.02,0.97,114.944,97.54
12/7/2016 8:00,8,3,39.92,37.94,0.93,133.724,117.59
12/7/2016 9:00,9,3,39.92,37.94,0.93,138.376,130.08
12/7/2016 10:00,10,3,39.92,37.94,0.93,140.88,134.54
12/7/2016 11:00,11,3,39.92,37.94,0.93,142.44,135.64
12/7/2016 12:00,12,3,42.08,41,0.96,144.276,136.68
12/7/2016 13:00,13,3,42.08,39.92,0.92,133.532,135.67
12/7/2016 14:00,14,3,42.08,39.92,0.92,129.208,136.69
12/7/2016 15:00,15,3,42.08,41,0.96,129.328,138.22
12/7/2016 16:00,16,3,42.98,42.08,0.97,143.828,139.52
12/7/2016 17:00,17,3,42.98,41,0.93,148.252,136.63
12/7/2016 18:00,18,3,42.08,39.92,0.92,141.108,126.78
12/7/2016 19:00,19,3,41,39.02,0.93,133.2,110.53
12/7/2016 20:00,20,3,39.92,39.02,0.97,129.08,94.14
12/7/2016 21:00,21,3,41,39.02,0.93,127.872,84.14
12/7/2016 22:00,22,3,39.02,37.94,0.96,124.668,78.56
12/7/2016 23:00,23,3,39.02,37.04,0.93,105.16,77.46
12/8/2016 0:00,0,4,37.94,35.96,0.92,83.724,79.16
12/8/2016 1:00,1,4,37.04,35.96,0.96,78.58,70.78
12/8/2016 2:00,2,4,35.96,35.06,0.96,76.508,66.6
12/8/2016 3:00,3,4,35.96,35.06,0.96,76.836,65.77
12/8/2016 4:00,4,4,35.06,33.08,0.92,76.564,68.73
12/8/2016 5:00,5,4,33.98,30.92,0.88,79.768,74.65
12/8/2016 6:00,6,4,33.98,30.02,0.85,83.98,83.96
12/8/2016 7:00,7,4,33.08,28.94,0.85,118.048,96.68
12/8/2016 8:00,8,4,33.08,28.94,0.85,140.664,114.42
12/8/2016 9:00,9,4,33.08,28.04,0.81,155.948,129.89
12/8/2016 10:00,10,4,33.08,28.04,0.81,152.492,134.93
12/8/2016 11:00,11,4,33.08,28.04,0.81,143.492,136.11
12/8/2016 12:00,12,4,33.98,28.04,0.79,140.62,137.2
12/8/2016 13:00,13,4,35.06,28.04,0.75,136.676,136.59
12/8/2016 14:00,14,4,35.06,28.04,0.75,141.92,137.27
12/8/2016 15:00,15,4,35.06,28.04,0.75,140.484,138.7
12/8/2016 16:00,16,4,35.96,26.06,0.67,141.404,138.93
12/8/2016 17:00,17,4,35.96,26.96,0.69,143.096,134.45
12/8/2016 18:00,18,4,35.06,26.06,0.69,132.74,123.81
12/8/2016 19:00,19,4,33.08,26.06,0.75,123.996,108.19
12/8/2016 20:00,20,4,32,26.06,0.78,119.352,93.34
12/8/2016 21:00,21,4,30.92,26.06,0.82,106.768,83.88
12/8/2016 22:00,22,4,30.92,26.06,0.82,83.044,79.77
12/8/2016 23:00,23,4,32,24.98,0.75,93.996,79.91
12/9/2016 0:00,0,5,30.92,24.98,0.78,90.392,81.71
12/9/2016 1:00,1,5,30.02,24.08,0.78,85.104,75.14
12/9/2016 2:00,2,5,30.02,24.08,0.78,84.548,71.39
12/9/2016 3:00,3,5,28.94,24.08,0.82,85.312,69.14
12/9/2016 4:00,4,5,28.94,24.08,0.82,84.028,70.78
12/9/2016 5:00,5,5,28.04,23,0.81,87.04,75.36
12/9/2016 6:00,6,5,28.04,23,0.81,89.94,83.42
12/9/2016 7:00,7,5,28.94,24.08,0.82,118.196,95.99
12/9/2016 8:00,8,5,28.94,24.08,0.82,138.048,113.22
12/9/2016 9:00,9,5,30.92,24.08,0.75,153.296,129.81
12/9/2016 10:00,10,5,32,24.08,0.72,159.304,136.09
12/9/2016 11:00,11,5,33.98,24.98,0.69,165.236,138.53
12/9/2016 12:00,12,5,37.04,24.98,0.61,163.504,141.8
12/9/2016 13:00,13,5,37.94,26.06,0.62,161.88,138.62
12/9/2016 14:00,14,5,37.94,26.06,0.62,162.716,139.28
12/9/2016 15:00,15,5,37.04,24.98,0.61,158.168,140.02
12/9/2016 16:00,16,5,35.96,24.98,0.64,157.016,139.14
12/9/2016 17:00,17,5,35.96,24.98,0.64,157.144,134.62
12/9/2016 18:00,18,5,35.06,26.06,0.69,147.608,123.9
12/9/2016 19:00,19,5,33.98,24.98,0.69,141.06,108.04
12/9/2016 20:00,20,5,33.98,24.98,0.69,132.96,93.27
12/9/2016 21:00,21,5,33.08,24.98,0.72,125.872,84.49
12/9/2016 22:00,22,5,33.08,24.98,0.72,101.104,81.04
12/9/2016 23:00,23,5,32,24.08,0.72,96.92,80.63
12/10/2016 0:00,0,6,32,24.08,0.72,93.104,79.96
12/10/2016 1:00,1,6,32,24.08,0.72,89.948,74.21
12/10/2016 2:00,2,6,32,24.08,0.72,86.172,70.78
12/10/2016 3:00,3,6,33.08,24.98,0.72,86.168,69.06
12/10/2016 4:00,4,6,32,24.08,0.72,85.42,68.05
12/10/2016 5:00,5,6,32,24.08,0.72,85.34,68.06
12/10/2016 6:00,6,6,32,24.08,0.72,85.204,68.62
12/10/2016 7:00,7,6,30.92,23,0.72,92.984,69.51
12/10/2016 8:00,8,6,30.92,23,0.72,88.796,71.4
12/10/2016 9:00,9,6,32,24.08,0.72,91.584,74.22
12/10/2016 10:00,10,6,33.98,24.08,0.67,77.732,79.05
12/10/2016 11:00,11,6,37.04,24.98,0.61,78.264,84.56
12/10/2016 12:00,12,6,37.94,24.98,0.59,72.872,89.3
12/10/2016 13:00,13,6,42.08,24.98,0.5,78.864,83.06
12/10/2016 14:00,14,6,42.08,24.98,0.5,85.148,78.72
12/10/2016 15:00,15,6,41,24.98,0.53,84.404,76
12/10/2016 16:00,16,6,41,24.98,0.53,84.888,74.76
12/10/2016 17:00,17,6,39.92,24.98,0.55,88.844,72.95
12/10/2016 18:00,18,6,37.94,24.98,0.59,92.568,71.11
12/10/2016 19:00,19,6,35.96,24.98,0.64,92.124,69.59
12/10/2016 20:00,20,6,35.96,24.98,0.64,92.428,69.83
12/10/2016 21:00,21,6,33.98,24.08,0.67,91.324,69.28
12/10/2016 22:00,22,6,33.98,24.98,0.69,91.46,70.23
12/10/2016 23:00,23,6,33.08,24.98,0.72,90.252,71.47
12/11/2016 0:00,0,7,33.08,24.98,0.72,89.488,74.53
12/11/2016 1:00,1,7,32,24.08,0.72,88.104,71.65
12/11/2016 2:00,2,7,32,24.08,0.72,85.896,70.11
12/11/2016 3:00,3,7,30.92,24.08,0.75,86.816,68.34
12/11/2016 4:00,4,7,33.08,24.08,0.69,86.384,69.11
12/11/2016 5:00,5,7,32,24.08,0.72,85.868,67.84
12/11/2016 6:00,6,7,32,24.08,0.72,84.996,67.83
12/11/2016 7:00,7,7,32,24.98,0.75,68.872,67.31
12/11/2016 8:00,8,7,32,24.98,0.75,73.376,67.65
12/11/2016 9:00,9,7,33.08,26.06,0.75,76.616,68.45
12/11/2016 10:00,10,7,37.04,28.04,0.7,79.056,71.29
12/11/2016 11:00,11,7,39.92,28.04,0.62,79.68,74.34
12/11/2016 12:00,12,7,42.08,28.04,0.57,79.936,76.7
12/11/2016 13:00,13,7,46.04,28.04,0.49,81.096,76.55
12/11/2016 14:00,14,7,46.04,28.04,0.49,81.18,75.21
12/11/2016 15:00,15,7,46.04,28.94,0.51,69.756,74.38
12/11/2016 16:00,16,7,46.04,28.04,0.49,61.688,74.14
12/11/2016 17:00,17,7,44.06,28.04,0.53,66.616,72.75
12/11/2016 18:00,18,7,41,28.04,0.6,80.224,70.95
12/11/2016 19:00,19,7,37.94,28.94,0.7,87.104,68.74
12/11/2016 20:00,20,7,37.94,28.94,0.7,86.18,69.18
12/11/2016 21:00,21,7,35.96,28.04,0.73,85.592,68.59
12/11/2016 22:00,22,7,35.06,28.04,0.75,85.172,69.17
12/11/2016 23:00,23,7,33.98,28.04,0.79,83.148,69.86
12/12/2016 0:00,0,1,33.98,28.04,0.79,71.32,73.36
12/12/2016 1:00,1,1,32,26.96,0.81,64.78,69.54
12/12/2016 2:00,2,1,32,26.96,0.81,64.276,68.75
12/12/2016 3:00,3,1,30.92,26.96,0.85,64.46,67.81
12/12/2016 4:00,4,1,26.96,24.98,0.92,67.092,67.67
12/12/2016 5:00,5,1,28.94,26.96,0.92,66.948,74.57
12/12/2016 6:00,6,1,28.94,26.06,0.89,80.188,84.62
12/12/2016 7:00,7,1,28.04,24.98,0.88,97.052,98.76
12/12/2016 8:00,8,1,28.04,24.98,0.88,116.224,116.27
12/12/2016 9:00,9,1,30.02,26.96,0.88,132.444,129.49
12/12/2016 10:00,10,1,35.06,28.94,0.78,141.184,136.69
12/12/2016 11:00,11,1,37.94,28.94,0.7,146.82,139.36
12/12/2016 12:00,12,1,39.92,28.94,0.65,151.504,141.56
12/12/2016 13:00,13,1,42.98,28.04,0.55,153.232,142.4
12/12/2016 14:00,14,1,42.98,28.04,0.55,157.888,141.25
12/12/2016 15:00,15,1,44.06,28.94,0.55,156.424,142.39
12/12/2016 16:00,16,1,42.98,28.94,0.57,148.684,141.01
12/12/2016 17:00,17,1,42.08,28.04,0.57,143.316,135.48
12/12/2016 18:00,18,1,37.94,28.94,0.7,136.932,124.03
12/12/2016 19:00,19,1,33.98,28.94,0.82,129.236,108.57
12/12/2016 20:00,20,1,33.98,28.94,0.82,122.98,93.44
12/12/2016 21:00,21,1,30.02,26.96,0.88,132.796,83.28
12/12/2016 22:00,22,1,30.02,26.96,0.88,135.124,78.79
12/12/2016 23:00,23,1,30.02,26.96,0.88,118.964,77.58
12/13/2016 0:00,0,2,30.02,26.96,0.88,101.156,79.15
12/13/2016 1:00,1,2,28.94,26.06,0.89,95.62,72
12/13/2016 2:00,2,2,28.94,26.96,0.92,88.092,67.78
12/13/2016 3:00,3,2,28.94,26.06,0.89,73.98,67.62
12/13/2016 4:00,4,2,30.92,28.04,0.89,73.508,69.76
12/13/2016 5:00,5,2,30.92,28.04,0.89,90.236,74.32
12/13/2016 6:00,6,2,33.08,30.02,0.88,97.416,83.62
12/13/2016 7:00,7,2,35.06,30.92,0.85,121.296,97.24
12/13/2016 8:00,8,2,35.06,30.92,0.85,144.952,113.75
12/13/2016 9:00,9,2,35.96,30.92,0.82,155.728,129.73
12/13/2016 10:00,10,2,37.04,32,0.82,150.884,135.86
12/13/2016 11:00,11,2,37.94,32,0.79,142.22,137.96
12/13/2016 12:00,12,2,39.02,33.08,0.79,143.364,138.71
12/13/2016 13:00,13,2,41,33.98,0.76,142.536,138.05
12/13/2016 14:00,14,2,41,33.98,0.76,143.304,138.39
12/13/2016 15:00,15,2,41,33.98,0.76,141.9,139.62
12/13/2016 16:00,16,2,41,35.06,0.79,141.488,139.4
12/13/2016 17:00,17,2,41,35.06,0.79,144.336,135.28
12/13/2016 18:00,18,2,41,35.06,0.79,134.144,124.39
12/13/2016 19:00,19,2,41,35.96,0.82,128.352,107.99
12/13/2016 20:00,20,2,41,35.96,0.82,121.88,92.67
12/13/2016 21:00,21,2,42.08,37.04,0.82,119.14,83.98
12/13/2016 22:00,22,2,41,37.04,0.86,114.164,79.59
12/13/2016 23:00,23,2,42.08,37.94,0.85,78.288,79.29
12/14/2016 0:00,0,3,42.08,37.94,0.85,78.128,81.67
12/14/2016 1:00,1,3,42.98,39.92,0.89,82.116,73.82
12/14/2016 2:00,2,3,42.98,39.92,0.89,80.1,69.01
12/14/2016 3:00,3,3,42.08,39.92,0.92,78.772,66.31
12/14/2016 4:00,4,3,42.08,39.92,0.92,78.276,67.99
12/14/2016 5:00,5,3,41,39.92,0.96,80.532,71.41
12/14/2016 6:00,6,3,41,39.92,0.96,86.308,81.91
12/14/2016 7:00,7,3,42.08,39.92,0.92,110.088,98.77
12/14/2016 8:00,8,3,41,39.92,0.96,129.096,115.25
12/14/2016 9:00,9,3,42.08,39.92,0.92,136.096,131.73
12/14/2016 10:00,10,3,42.98,41,0.93,138.596,135.36
12/14/2016 11:00,11,3,44.96,42.08,0.9,130.928,138.37
12/14/2016 12:00,12,3,46.04,42.08,0.86,130.708,140.33
12/14/2016 13:00,13,3,50,42.98,0.77,135.78,142.1
12/14/2016 14:00,14,3,50,42.98,0.77,151.276,140.91
12/14/2016 15:00,15,3,51.08,41,0.68,147.304,144.06
12/14/2016 16:00,16,3,50,39.02,0.66,143.952,142.28
12/14/2016 17:00,17,3,48.92,37.94,0.66,145.076,136.9
12/14/2016 18:00,18,3,48.02,37.94,0.68,137.812,124.27
12/14/2016 19:00,19,3,46.94,37.04,0.68,129.688,106.32
12/14/2016 20:00,20,3,46.94,37.04,0.68,120.928,91.6
12/14/2016 21:00,21,3,46.04,35.06,0.65,107.916,84.27
12/14/2016 22:00,22,3,44.06,33.98,0.67,96.208,81.35
12/14/2016 23:00,23,3,42.98,32,0.65,90.564,81.99
12/15/2016 0:00,0,4,42.08,30.02,0.62,84.78,86.3
12/15/2016 1:00,1,4,37.94,28.94,0.7,77.892,77.2
12/15/2016 2:00,2,4,37.94,28.94,0.7,88.892,72.81
12/15/2016 3:00,3,4,37.94,30.02,0.73,89.512,70.7
12/15/2016 4:00,4,4,39.02,28.94,0.67,89.58,73.42
12/15/2016 5:00,5,4,39.02,28.94,0.67,93.04,76.62
12/15/2016 6:00,6,4,39.02,28.94,0.67,97.124,83.66
12/15/2016 7:00,7,4,37.04,30.02,0.75,123.904,93.97
12/15/2016 8:00,8,4,37.04,30.02,0.75,135.988,114.24
12/15/2016 9:00,9,4,37.04,28.94,0.72,157.12,131.58
12/15/2016 10:00,10,4,39.02,28.04,0.64,162.008,140.4
12/15/2016 11:00,11,4,42.08,26.96,0.55,163.952,144.74
12/15/2016 12:00,12,4,42.98,26.06,0.51,166.3,146.93
12/15/2016 13:00,13,4,42.08,26.96,0.55,164.6,140.6
12/15/2016 14:00,14,4,42.08,26.96,0.55,147.368,141.61
